10814,'param','BANK_SOURCE_COUNTRY_DB','HUB_PROD_IN','NewDescription'
10814,'param','BANK_INTERIM_COUNTRY_DB','BANK_IN','NewDescription'
10814,'param','BANK_COMMON_DB','BANK_COMMON','NewDescription'
10814,'param','BANK_COUNTRY_PARTITION','IN','NewDescription'
10814,'param','BANK_INDVL_TABLE','SSCUSTP','NewDescription'
10814,'param','BANK_JOINT_TABLE','SSPRJIP','NewDescription'
10814,'param','CUST_GROUP_TABLE','SSGHCGP','NewDescription'
10814,'param','CUST_CLASSIFICATION_TABLE','SSGHCLP','NewDescription'
10814,'param','SS_ACCOUNT_TABLE','SSACCPP','NewDescription'
10814,'param','DD_ACCOUNT_TABLE','DDACMSP','NewDescription'
10814,'param','CP_ACCOUNT_TABLE','CPACMCP','NewDescription'
10814,'param','LS_ACCOUNT_TABLE','LSACMSP','NewDescription'
10814,'param','PL_ACCOUNT_TABLE','PLACMSP','NewDescription'
10814,'param','TC_ACCOUNT_TABLE','TCACMSP','NewDescription'
10814,'param','TD_ACCOUNT_TABLE','TDACMSP','NewDescription'
10814,'param','EXT_ACCT_FIELDS_TABLE','SSEANFP','NewDescription'
10814,'param','CORPORATE_FATCA_LOB_TABLE','SSINCIP','NewDescription'
10814,'param','NON_CORPORATE_FATCA_LOB_TABLE','SSICADP','NewDescription'
10821,'param','BANK_INDVL_TABLE','SSCUSTP','NewDescription'
10814,'param','EU_ACCT_FIELDS_TABLE','EUSSCMP','NewDescription'
10814,'param','IBAN_ACCT_FIELDS_TABLE','DDIBANP','NewDescription'
10815,'param','BANK_SOURCE_COUNTRY_DB','HUB_PROD_IN','NewDescription'
10815,'param','BANK_INTERIM_COUNTRY_DB','BANK_IN','NewDescription'
10815,'param','BANK_COMMON_DB','BANK_COMMON','NewDescription'
10815,'param','BANK_COUNTRY_PARTITION','IN','NewDescription'
10815,'param','BANK_INDVL_TABLE','SSCUSTP','NewDescription'
10815,'param','BANK_JOINT_TABLE','SSPRJIP','NewDescription'
10815,'param','CUST_GROUP_TABLE','SSGHCGP','NewDescription'
10815,'param','CUST_CLASSIFICATION_TABLE','SSGHCLP','NewDescription'
10815,'param','SS_ACCOUNT_TABLE','SSACCPP','NewDescription'
10815,'param','DD_ACCOUNT_TABLE','DDACMSP','NewDescription'
10815,'param','CP_ACCOUNT_TABLE','CPACMCP','NewDescription'
10815,'param','LS_ACCOUNT_TABLE','LSACMSP','NewDescription'
10815,'param','PL_ACCOUNT_TABLE','PLACMSP','NewDescription'
10815,'param','TC_ACCOUNT_TABLE','TCACMSP','NewDescription'
10815,'param','TD_ACCOUNT_TABLE','TDACMSP','NewDescription'
10815,'param','EXT_ACCT_FIELDS_TABLE','SSEANFP','NewDescription'
10815,'param','CORPORATE_FATCA_LOB_TABLE','SSINCIP','NewDescription'
10815,'param','NON_CORPORATE_FATCA_LOB_TABLE','SSICADP','NewDescription'
10815,'param','EU_ACCT_FIELDS_TABLE','EUSSCMP','NewDescription'
10815,'param','IBAN_ACCT_FIELDS_TABLE','DDIBANP','NewDescription'
10816,'param','BANK_SOURCE_COUNTRY_DB','HUB_PROD_IN','NewDescription'
10816,'param','BANK_INTERIM_COUNTRY_DB','BANK_IN','NewDescription'
10816,'param','BANK_COMMON_DB','BANK_COMMON','NewDescription'
10816,'param','BANK_COUNTRY_PARTITION','IN','NewDescription'
10816,'param','BANK_INDVL_TABLE','SSCUSTP','NewDescription'
10816,'param','BANK_JOINT_TABLE','SSPRJIP','NewDescription'
10816,'param','CUST_GROUP_TABLE','SSGHCGP','NewDescription'
10816,'param','CUST_CLASSIFICATION_TABLE','SSGHCLP','NewDescription'
10816,'param','SS_ACCOUNT_TABLE','SSACCPP','NewDescription'
10816,'param','DD_ACCOUNT_TABLE','DDACMSP','NewDescription'
10816,'param','CP_ACCOUNT_TABLE','CPACMCP','NewDescription'
10816,'param','LS_ACCOUNT_TABLE','LSACMSP','NewDescription'
10816,'param','PL_ACCOUNT_TABLE','PLACMSP','NewDescription'
10816,'param','TC_ACCOUNT_TABLE','TCACMSP','NewDescription'
10816,'param','TD_ACCOUNT_TABLE','TDACMSP','NewDescription'
10816,'param','EXT_ACCT_FIELDS_TABLE','SSEANFP','NewDescription'
10816,'param','CORPORATE_FATCA_LOB_TABLE','SSINCIP','NewDescription'
10816,'param','NON_CORPORATE_FATCA_LOB_TABLE','SSICADP','NewDescription'
10816,'param','EU_ACCT_FIELDS_TABLE','EUSSCMP','NewDescription'
10816,'param','IBAN_ACCT_FIELDS_TABLE','DDIBANP','NewDescription'
10817,'param','BANK_SOURCE_COUNTRY_DB','HUB_PROD_IN','NewDescription'
10817,'param','BANK_INTERIM_COUNTRY_DB','BANK_IN','NewDescription'
10817,'param','BANK_COMMON_DB','BANK_COMMON','NewDescription'
10817,'param','BANK_COUNTRY_PARTITION','IN','NewDescription'
10817,'param','BANK_INDVL_TABLE','SSCUSTP','NewDescription'
10817,'param','BANK_JOINT_TABLE','SSPRJIP','NewDescription'
10817,'param','CUST_GROUP_TABLE','SSGHCGP','NewDescription'
10817,'param','CUST_CLASSIFICATION_TABLE','SSGHCLP','NewDescription'
10817,'param','SS_ACCOUNT_TABLE','SSACCPP','NewDescription'
10817,'param','DD_ACCOUNT_TABLE','DDACMSP','NewDescription'
10817,'param','CP_ACCOUNT_TABLE','CPACMCP','NewDescription'
10817,'param','LS_ACCOUNT_TABLE','LSACMSP','NewDescription'
10817,'param','PL_ACCOUNT_TABLE','PLACMSP','NewDescription'
10817,'param','TC_ACCOUNT_TABLE','TCACMSP','NewDescription'
10817,'param','TD_ACCOUNT_TABLE','TDACMSP','NewDescription'
10817,'param','EXT_ACCT_FIELDS_TABLE','SSEANFP','NewDescription'
10817,'param','CORPORATE_FATCA_LOB_TABLE','SSINCIP','NewDescription'
10817,'param','NON_CORPORATE_FATCA_LOB_TABLE','SSICADP','NewDescription'
10817,'param','EU_ACCT_FIELDS_TABLE','EUSSCMP','NewDescription'
10817,'param','IBAN_ACCT_FIELDS_TABLE','DDIBANP','NewDescription'
10818,'param','BANK_SOURCE_COUNTRY_DB','HUB_PROD_IN','NewDescription'
10818,'param','BANK_INTERIM_COUNTRY_DB','BANK_IN','NewDescription'
10818,'param','BANK_COMMON_DB','BANK_COMMON','NewDescription'
10818,'param','BANK_COUNTRY_PARTITION','IN','NewDescription'
10818,'param','BANK_INDVL_TABLE','SSCUSTP','NewDescription'
10818,'param','BANK_JOINT_TABLE','SSPRJIP','NewDescription'
10818,'param','CUST_GROUP_TABLE','SSGHCGP','NewDescription'
10818,'param','CUST_CLASSIFICATION_TABLE','SSGHCLP','NewDescription'
10818,'param','SS_ACCOUNT_TABLE','SSACCPP','NewDescription'
10818,'param','DD_ACCOUNT_TABLE','DDACMSP','NewDescription'
10818,'param','CP_ACCOUNT_TABLE','CPACMCP','NewDescription'
10818,'param','LS_ACCOUNT_TABLE','LSACMSP','NewDescription'
10818,'param','PL_ACCOUNT_TABLE','PLACMSP','NewDescription'
10818,'param','TC_ACCOUNT_TABLE','TCACMSP','NewDescription'
10818,'param','TD_ACCOUNT_TABLE','TDACMSP','NewDescription'
10818,'param','EXT_ACCT_FIELDS_TABLE','SSEANFP','NewDescription'
10818,'param','CORPORATE_FATCA_LOB_TABLE','SSINCIP','NewDescription'
10818,'param','NON_CORPORATE_FATCA_LOB_TABLE','SSICADP','NewDescription'
10818,'param','EU_ACCT_FIELDS_TABLE','EUSSCMP','NewDescription'
10818,'param','IBAN_ACCT_FIELDS_TABLE','DDIBANP','NewDescription'
10819,'param','BANK_SOURCE_COUNTRY_DB','HUB_PROD_IN','NewDescription'
10819,'param','BANK_INTERIM_COUNTRY_DB','BANK_IN','NewDescription'
10819,'param','BANK_COMMON_DB','BANK_COMMON','NewDescription'
10819,'param','BANK_COUNTRY_PARTITION','IN','NewDescription'
10819,'param','BANK_INDVL_TABLE','SSCUSTP','NewDescription'
10819,'param','BANK_JOINT_TABLE','SSPRJIP','NewDescription'
10819,'param','CUST_GROUP_TABLE','SSGHCGP','NewDescription'
10819,'param','CUST_CLASSIFICATION_TABLE','SSGHCLP','NewDescription'
10819,'param','SS_ACCOUNT_TABLE','SSACCPP','NewDescription'
10819,'param','DD_ACCOUNT_TABLE','DDACMSP','NewDescription'
10819,'param','CP_ACCOUNT_TABLE','CPACMCP','NewDescription'
10819,'param','LS_ACCOUNT_TABLE','LSACMSP','NewDescription'
10819,'param','PL_ACCOUNT_TABLE','PLACMSP','NewDescription'
10819,'param','TC_ACCOUNT_TABLE','TCACMSP','NewDescription'
10819,'param','TD_ACCOUNT_TABLE','TDACMSP','NewDescription'
10819,'param','EXT_ACCT_FIELDS_TABLE','SSEANFP','NewDescription'
10819,'param','CORPORATE_FATCA_LOB_TABLE','SSINCIP','NewDescription'
10819,'param','NON_CORPORATE_FATCA_LOB_TABLE','SSICADP','NewDescription'
10819,'param','EU_ACCT_FIELDS_TABLE','EUSSCMP','NewDescription'
10819,'param','IBAN_ACCT_FIELDS_TABLE','DDIBANP','NewDescription'
10820,'param','BANK_SOURCE_COUNTRY_DB','HUB_PROD_IN','NewDescription'
10820,'param','BANK_INTERIM_COUNTRY_DB','BANK_IN','NewDescription'
10820,'param','BANK_COMMON_DB','BANK_COMMON','NewDescription'
10820,'param','BANK_COUNTRY_PARTITION','IN','NewDescription'
10820,'param','BANK_INDVL_TABLE','SSCUSTP','NewDescription'
10820,'param','BANK_JOINT_TABLE','SSPRJIP','NewDescription'
10820,'param','CUST_GROUP_TABLE','SSGHCGP','NewDescription'
10820,'param','CUST_CLASSIFICATION_TABLE','SSGHCLP','NewDescription'
10820,'param','SS_ACCOUNT_TABLE','SSACCPP','NewDescription'
10820,'param','DD_ACCOUNT_TABLE','DDACMSP','NewDescription'
10820,'param','CP_ACCOUNT_TABLE','CPACMCP','NewDescription'
10820,'param','LS_ACCOUNT_TABLE','LSACMSP','NewDescription'
10820,'param','PL_ACCOUNT_TABLE','PLACMSP','NewDescription'
10820,'param','TC_ACCOUNT_TABLE','TCACMSP','NewDescription'
10820,'param','TD_ACCOUNT_TABLE','TDACMSP','NewDescription'
10820,'param','EXT_ACCT_FIELDS_TABLE','SSEANFP','NewDescription'
10820,'param','CORPORATE_FATCA_LOB_TABLE','SSINCIP','NewDescription'
10820,'param','NON_CORPORATE_FATCA_LOB_TABLE','SSICADP','NewDescription'
10820,'param','EU_ACCT_FIELDS_TABLE','EUSSCMP','NewDescription'
10820,'param','IBAN_ACCT_FIELDS_TABLE','DDIBANP','NewDescription'
10821,'param','BANK_SOURCE_COUNTRY_DB','HUB_PROD_IN','NewDescription'
10821,'param','BANK_INTERIM_COUNTRY_DB','BANK_IN','NewDescription'
10821,'param','BANK_COMMON_DB','BANK_COMMON','NewDescription'
10821,'param','BANK_COUNTRY_PARTITION','IN','NewDescription'
10821,'param','BANK_JOINT_TABLE','SSPRJIP','NewDescription'
10821,'param','CUST_GROUP_TABLE','SSGHCGP','NewDescription'
10821,'param','CUST_CLASSIFICATION_TABLE','SSGHCLP','NewDescription'
10821,'param','SS_ACCOUNT_TABLE','SSACCPP','NewDescription'
